"DATE","TIME PERIOD","Argentine peso/Euro (EXR.M.ARS.EUR.SP00.A)","Argentine peso/Euro (EXR.M.ARS.EUR.SP00.E)","Australian dollar/Euro (EXR.M.AUD.EUR.SP00.E)","Bulgarian lev/Euro (EXR.M.BGN.EUR.SP00.E)","Brazilian real/Euro (EXR.M.BRL.EUR.SP00.E)","Canadian dollar/Euro (EXR.M.CAD.EUR.SP00.E)","Swiss franc/Euro (EXR.M.CHF.EUR.SP00.E)","Chinese yuan renminbi/Euro (EXR.M.CNY.EUR.SP00.E)","Euro/Cyprus pound (EXR.M.CYP.EUR.SP00.A)","Czech koruna/Euro (EXR.M.CZK.EUR.SP00.E)","Danish krone/Euro (EXR.M.DKK.EUR.SP00.E)","Algerian dinar/Euro (EXR.M.DZD.EUR.SP00.A)","Algerian dinar/Euro (EXR.M.DZD.EUR.SP00.E)","Euro/Estonian kroon (EXR.M.EEK.EUR.SP00.A)","Egyptian pound/Euro (EXR.M.EGP.EUR.SP00.E)","UK pound sterling/Euro (EXR.M.GBP.EUR.SP00.E)","Euro/Greek drachma (EXR.M.GRD.EUR.SP00.A)","Hong Kong dollar/Euro (EXR.M.HKD.EUR.SP00.E)","Euro/Croatian kuna (EXR.M.HRK.EUR.SP00.E)","Hungarian forint/Euro (EXR.M.HUF.EUR.SP00.E)","Indonesian rupiah/Euro (EXR.M.IDR.EUR.SP00.E)","Israeli shekel/Euro (EXR.M.ILS.EUR.SP00.E)","Indian rupee/Euro (EXR.M.INR.EUR.SP00.E)","Iceland krona/Euro (EXR.M.ISK.EUR.SP00.A)","Japanese yen/Euro (EXR.M.JPY.EUR.SP00.E)","Korean won (Republic)/Euro (EXR.M.KRW.EUR.SP00.E)","Euro/Lithuanian litas (EXR.M.LTL.EUR.SP00.A)","Euro/Lithuanian litas (EXR.M.LTL.EUR.SP00.E)","Euro/Latvian lats (EXR.M.LVL.EUR.SP00.A)","Euro/Latvian lats (EXR.M.LVL.EUR.SP00.E)","Moroccan dirham/Euro (EXR.M.MAD.EUR.SP00.A)","Moroccan dirham/Euro (EXR.M.MAD.EUR.SP00.E)","Euro/Maltese lira (EXR.M.MTL.EUR.SP00.A)","Mexican peso/Euro (EXR.M.MXN.EUR.SP00.E)","Malaysian ringgit/Euro (EXR.M.MYR.EUR.SP00.E)","Norwegian krone/Euro (EXR.M.NOK.EUR.SP00.E)","New Zealand dollar/Euro (EXR.M.NZD.EUR.SP00.E)","Philippine peso/Euro (EXR.M.PHP.EUR.SP00.E)","Polish zloty/Euro (EXR.M.PLN.EUR.SP00.E)","Romanian leu/Euro (EXR.M.RON.EUR.SP00.E)","Russian rouble/Euro (EXR.M.RUB.EUR.SP00.E)","Swedish krona/Euro (EXR.M.SEK.EUR.SP00.E)","Singapore dollar/Euro (EXR.M.SGD.EUR.SP00.E)","Euro/Slovenian tolar (EXR.M.SIT.EUR.SP00.A)","Euro/Slovak koruna (EXR.M.SKK.EUR.SP00.A)","Thai baht/Euro (EXR.M.THB.EUR.SP00.E)","Turkish lira/Euro (EXR.M.TRY.EUR.SP00.E)","New Taiwan dollar/Euro (EXR.M.TWD.EUR.SP00.A)","New Taiwan dollar/Euro (EXR.M.TWD.EUR.SP00.E)","US dollar/Euro (EXR.M.USD.EUR.SP00.E)","South African rand/Euro (EXR.M.ZAR.EUR.SP00.E)"
"2015-03-31","2015Mar","9.5094","9.4832","1.4154","1.9558","3.4958","1.3738","1.0463","6.6710","","27.5330","7.4697","104.5776","105.0811","","8.2065","0.7273","","8.3422","7.6450","299.4300","14053.7800","4.2795","67.2738","","128.9500","1192.5800","","","","","10.7237","10.7155","","16.5124","3.9873","8.7035","1.4388","48.0570","4.0854","4.4098","62.4400","9.2901","1.4774","","","35.0180","2.8131","34.0793","33.6194","1.0759","13.1324"
"2015-04-30","2015Apr","9.5587","9.9855","1.4161","1.9558","3.3232","1.3480","1.0486","6.9568","","27.4300","7.4631","105.6870","108.8462","","8.5543","0.7267","","8.6925","7.5715","302.8100","14547.7100","4.3340","71.2153","","133.2600","1202.4800","","","","","10.7216","10.8795","","17.0894","3.9895","8.3845","1.4727","50.0880","4.0250","4.4183","57.6465","9.3261","1.4815","","","36.9760","2.9815","33.4122","34.2654","1.1215","13.2413"
"2015-05-31","2015May","9.9818","9.8700","1.4338","1.9558","3.4522","1.3650","1.0341","6.7994","","27.4010","7.4597","109.6777","108.9500","","8.3702","0.7190","","8.5052","7.5720","308.9000","14512.2400","4.2484","69.9893","","135.9500","1220.3100","","","","","10.8592","10.7621","","16.8433","4.0195","8.5360","1.5405","48.9490","4.1298","4.4425","57.4638","9.3272","1.4799","","","37.0070","2.9188","34.1186","33.4790","1.0970","13.3409"
"2015-06-30","2015Jun","10.1447","10.1679","1.4550","1.9558","3.4699","1.3839","1.0413","6.9366","","27.2530","7.4604","110.4420","110.5738","","8.5373","0.7114","","8.6740","7.5948","314.9300","14938.4300","4.2211","71.1873","","137.0100","1251.2700","","","","","10.8879","10.8720","","17.5332","4.2185","8.7910","1.6548","50.4740","4.1911","4.4725","62.3550","9.2150","1.5068","","","37.7960","2.9953","34.6512","34.5644","1.1189","13.6416"
"2015-07-31","2015Jul","10.0516","10.0889","1.5140","1.9558","3.6974","1.4310","1.0565","6.8102","","27.0310","7.4615","109.4023","108.9964","","8.5872","0.7041","","8.5032","7.5920","308.3000","14866.2900","4.1440","70.3382","","136.3400","1287.4100","","","","","10.8027","10.7935","","17.7473","4.2015","9.0015","1.6769","50.1460","4.1435","4.4048","66.8596","9.4622","1.5082","","","38.5710","3.0485","34.2962","34.7571","1.0967","13.9210"
"2015-08-31","2015Aug","10.2993","10.4290","1.5753","1.9558","4.0671","1.4863","1.0825","7.1579","","27.0210","7.4629","115.2090","118.7784","","8.7814","0.7275","","8.6920","7.5530","314.7000","15769.2900","4.4094","74.4698","","136.0700","1326.9600","","","","","10.8597","10.8875","","18.9130","4.6998","9.3585","1.7536","52.4870","4.2289","4.4307","74.8581","9.5032","1.5842","","","40.2000","3.2731","35.8677","36.4524","1.1215","14.9546"
"2015-09-30","2015Sep","10.5071","10.5577","1.5939","1.9558","4.4808","1.5034","1.0915","7.1206","","27.1870","7.4598","118.8380","118.7229","","8.7720","0.7385","","8.6824","7.6445","313.4500","16347.8100","4.4001","73.4805","","134.6900","1328.2700","","","","","10.8967","10.8904","","18.9768","4.9237","9.5245","1.7568","52.3470","4.2448","4.4176","73.2416","9.4083","1.5921","","","40.7120","3.3903","36.6549","36.8341","1.1203","15.4984"
"2015-10-31","2015Oct","10.6316","10.4820","1.5544","1.9558","4.2724","1.4515","1.0900","6.9703","","27.0900","7.4578","118.9451","117.6830","","8.8467","0.7182","","8.5382","7.5860","309.9000","15070.6600","4.2589","72.0155","","132.8800","1253.9800","","","","","10.9038","10.8194","","18.2497","4.7350","9.3930","1.6369","51.4920","4.2644","4.4350","70.5690","9.3866","1.5445","","","39.1940","3.2128","36.4506","35.7230","1.1017","15.2222"
"2015-11-30","2015Nov","10.3143","10.2672","1.4671","1.9558","4.0709","1.4143","1.0903","6.7689","","27.0300","7.4604","115.6178","114.6984","","8.2834","0.7048","","8.1989","7.6330","311.5800","14645.4300","4.0972","70.5275","","130.2200","1224.2100","","","","","10.7131","10.6547","","17.5569","4.5067","9.1935","1.6120","49.9210","4.2721","4.4503","69.9854","9.2070","1.4940","","","37.9260","3.0789","35.0394","34.5703","1.0579","15.2894"
"2015-12-31","2015Dec","12.0749","14.0953","1.4897","1.9558","4.3117","1.5116","1.0835","7.0608","","27.0230","7.4626","116.6401","116.5988","","8.5246","0.7340","","8.4376","7.6380","315.9800","15039.9900","4.2481","72.0215","","131.0700","1280.7800","","","","","10.7757","10.7845","","18.9145","4.6959","9.6030","1.5923","50.9990","4.2639","4.5240","80.6736","9.1895","1.5417","","","39.2480","3.1765","35.7127","35.7904","1.0887","16.9530"
"2016-01-31","2016Jan","14.7734","15.1733","1.5388","1.9558","4.4294","1.5363","1.1144","7.1810","","27.0260","7.4628","116.6358","116.9423","","8.5504","0.7641","","8.5101","7.6600","312.0300","14967.6400","4.3084","74.1039","","132.2500","1318.6000","","","","","10.7704","10.7870","","20.0054","4.5296","9.4845","1.6788","52.0820","4.4398","4.5352","82.8472","9.3483","1.5550","","","38.9730","3.2365","36.3250","36.4985","1.0920","17.4927"
"2016-02-29","2016Feb","16.3044","16.9581","1.5260","1.9558","4.3394","1.4767","1.0914","7.1351","","27.0570","7.4602","118.1900","118.3155","","8.5254","0.7858","","8.4651","7.6263","311.2600","14559.4300","4.2556","74.3825","","123.1400","1347.5400","","","","","10.8601","10.7824","","19.8005","4.5870","9.5043","1.6557","51.6150","4.3543","4.4757","82.6432","9.3219","1.5325","","","38.8270","3.2273","36.8862","36.2431","1.0888","17.4563"
"2016-03-31","2016Mar","16.6517","16.6659","1.4807","1.9558","4.1174","1.4738","1.0931","7.3514","","27.0510","7.4512","121.4979","123.4725","","10.1098","0.7916","","8.8282","7.5255","314.1200","15024.8400","4.2950","75.4298","","127.9000","1294.8800","","","","","10.8624","10.9715","","19.5903","4.4078","9.4145","1.6411","52.2840","4.2576","4.4718","76.3051","9.2253","1.5304","","","40.0180","3.2118","36.2277","36.5904","1.1385","16.7866"
"2016-04-30","2016Apr","16.3421","16.3348","1.4948","1.9558","3.9738","1.4286","1.0984","7.3943","","27.0380","7.4440","123.2395","124.3725","","10.1258","0.7803","","8.8466","7.5110","312.2300","15034.8600","4.2666","75.6985","","122.3400","1301.5300","","","","","10.9528","10.9780","","19.5570","4.4546","9.2150","1.6357","53.5040","4.3965","4.4770","73.2286","9.1689","1.5311","","","39.8190","3.1934","36.6624","36.8059","1.1403","16.1567"
"2016-05-31","2016May","15.9915","15.5654","1.5366","1.9558","3.9850","1.4530","1.1044","7.3363","","27.0220","7.4376","124.0840","123.1237","","9.9047","0.7619","","8.6640","7.4895","314.1100","15180.4100","4.2961","74.9510","","123.8300","1326.1100","","","","","10.9419","10.8855","","20.5185","4.5940","9.3200","1.6516","52.1490","4.3865","4.5108","73.5300","9.2910","1.5367","","","39.7750","3.2927","36.8139","36.3541","1.1154","17.5863"
"2016-06-30","2016Jun","15.8404","16.6141","1.4929","1.9558","3.5898","1.4384","1.0867","7.3755","","27.1310","7.4393","123.6177","122.6035","","9.8530","0.8265","","8.6135","7.5281","317.0600","14601.7000","4.2761","74.9603","","114.0500","1278.4800","","","","","10.9152","10.8792","","20.6347","4.4301","9.3008","1.5616","52.2410","4.4362","4.5234","71.5200","9.4242","1.4957","","","39.0070","3.2060","36.3105","35.7390","1.1102","16.4461"
"2016-07-31","2016Jul","16.4771","16.7051","1.4782","1.9558","3.6478","1.4643","1.0823","7.3908","","27.0310","7.4374","122.3667","122.6316","","9.8678","0.8440","","8.6210","7.4875","312.1900","14559.7000","4.2494","74.4070","","114.8300","1246.8300","","","","","10.8651","10.8865","","21.0288","4.5200","9.5092","1.5615","52.4310","4.3630","4.4655","74.4883","9.5673","1.5015","","","38.7120","3.3523","35.5395","35.4683","1.1113","15.7301"
"2016-08-31","2016Aug","16.6329","16.7025","1.4806","1.9558","3.6016","1.4583","1.0957","7.4311","","27.0260","7.4432","122.7108","122.0179","","9.7869","0.8481","","8.6357","7.4785","310.3400","14786.6400","4.2229","74.5562","","115.0100","1243.6600","","","","","10.9108","10.8760","","20.9424","4.5519","9.2765","1.5353","51.9750","4.3533","4.4575","72.6624","9.5159","1.5181","","","38.5490","3.2931","35.3778","35.3452","1.1132","16.1731"
"2016-09-30","2016Sep","16.9169","17.1377","1.4657","1.9558","3.6210","1.4690","1.0876","7.4463","","27.0210","7.4513","122.5097","122.4901","","9.9109","0.8610","","8.6547","7.5220","309.7900","14566.2200","4.1996","74.3655","","113.0900","1229.7600","","","","","10.9052","10.9010","","21.7389","4.6148","8.9865","1.5369","54.0150","4.3192","4.4537","70.5140","9.6210","1.5235","","","38.6950","3.3576","35.2962","34.9826","1.1161","15.5238"
"2016-10-31","2016Oct","16.7452","16.6199","1.4397","1.9558","3.4836","1.4665","1.0820","7.4156","","27.0240","7.4393","121.3805","120.2322","","9.7200","0.9005","","8.4887","7.5093","308.4400","14273.8200","4.2138","73.0940","","114.9700","1254.8900","","","","","10.8352","10.8060","","20.7150","4.5970","9.0345","1.5313","53.0630","4.3278","4.5060","69.2498","9.8650","1.5251","","","38.3270","3.3965","34.8240","34.5681","1.0946","14.8482"
"2016-11-30","2016Nov","16.5682","16.7395","1.4291","1.9558","3.6118","1.4233","1.0803","7.3205","","27.0600","7.4403","119.3220","117.7986","","19.1430","0.8525","","8.2489","7.5378","311.5100","14413.0800","4.0850","72.8590","","120.4800","1247.3700","","","","","10.7480","10.6820","","21.8775","4.7496","9.0190","1.4911","52.9130","4.4483","4.5040","68.4209","9.7538","1.5179","","","37.9190","3.6372","34.2796","33.8794","1.0635","14.8895"
"2016-12-31","2016Dec","16.7375","16.7918","1.4596","1.9558","3.4305","1.4188","1.0739","7.3202","","27.0210","7.4344","116.7965","116.2567","","19.1108","0.8562","","8.1751","7.5597","309.8300","14173.4300","4.0477","71.5935","","123.4000","1269.3600","","","","","10.6535","10.6586","","21.7719","4.7287","9.0863","1.5158","52.2680","4.4103","4.5390","64.3000","9.5525","1.5234","","","37.7260","3.7072","33.7484","34.1766","1.0541","14.4570"
"2017-01-31","2017Jan","16.8796","17.1139","1.4198","1.9558","3.3535","1.4056","1.0668","7.3970","","27.0210","7.4373","116.6682","117.5430","","20.3323","0.8611","","8.3436","7.4790","310.6400","14363.5600","4.0575","72.8005","","121.9400","1244.7600","","","","","10.6773","10.7595","","22.2855","4.7608","8.8880","1.4709","53.4890","4.3239","4.5030","64.4302","9.4505","1.5201","","","37.7930","4.0632","33.6444","33.5933","1.0755","14.4440"
"2017-02-28","2017Feb","16.6116","16.3989","1.3807","1.9558","3.2810","1.3984","1.0648","7.2780","","27.0210","7.4332","116.8686","116.5538","","16.8121","0.8531","","8.2252","7.4365","308.2500","14132.1600","3.8782","70.6290","","118.8300","1194.2400","","","","","10.6910","10.6665","","21.0800","4.7051","8.8693","1.4707","53.2580","4.3148","4.5202","61.7550","9.5675","1.4831","","","36.9520","3.8391","32.8594","32.4582","1.0597","13.7910"
"2017-03-31","2017Mar","16.5991","16.4871","1.3982","1.9558","3.3800","1.4265","1.0696","7.3642","","27.0300","7.4379","117.3256","117.4460","","19.5004","0.8555","","8.3074","7.4465","307.6200","14237.9400","3.8853","69.3965","","119.5500","1194.5400","","","","","10.7131","10.7148","","20.0175","4.7313","9.1683","1.5309","53.6580","4.2265","4.5525","60.3130","9.5322","1.4940","","","36.7240","3.8894","32.7456","32.4904","1.0691","14.2404"
"2017-04-30","2017Apr","16.4661","16.8377","1.4629","1.9558","3.4718","1.4914","1.0831","7.5367","","26.9220","7.4383","117.7758","119.1479","","19.7287","0.8447","","8.5004","7.4640","312.3800","14568.6000","3.9588","70.2615","","121.7600","1243.6900","","","","","10.7375","10.8279","","20.7500","4.7447","9.3243","1.5897","54.7630","4.2224","4.5348","62.1061","9.6318","1.5258","","","37.7850","3.8756","32.5700","33.0112","1.0930","14.4899"
"2017-05-31","2017May","17.3615","18.1163","1.5054","1.9558","3.6485","1.5108","1.0896","7.6449","","26.4220","7.4398","120.3299","121.5813","","20.3605","0.8737","","8.7421","7.4135","307.2000","14932.9100","3.9757","72.3340","","124.4000","1255.0100","","","","","10.8747","10.9400","","21.0559","4.8037","9.4388","1.5789","55.8470","4.1712","4.5655","63.7056","9.7558","1.5518","","","38.2300","3.9684","33.3387","33.7955","1.1221","14.7374"
"2017-06-30","2017Jun","18.0783","18.8184","1.4851","1.9558","3.7600","1.4785","1.0930","7.7385","","26.1970","7.4366","121.6521","123.0372","","20.6785","0.8793","","8.9068","7.4103","308.9700","15209.3400","3.9888","73.7445","","127.7500","1304.5600","","","","","10.9467","11.0160","","20.5839","4.8986","9.5713","1.5554","57.5750","4.2259","4.5523","67.5449","9.6398","1.5710","","","38.7440","4.0134","34.0015","34.6628","1.1412","14.9200"
"2017-07-31","2017Jul","19.7227","20.8726","1.4713","1.9558","3.6764","1.4625","1.1359","7.8896","","26.0790","7.4364","125.0891","127.0310","","21.0119","0.8942","","9.1598","7.4110","304.6200","15625.0500","4.1771","75.2708","","129.7000","1315.9700","","","","","11.0476","11.1244","","20.8620","5.0209","9.3050","1.5672","59.1970","4.2493","4.5590","70.4643","9.5423","1.5918","","","39.0510","4.1314","35.0061","35.4372","1.1727","15.3716"
"2017-08-31","2017Aug","20.5797","20.5696","1.5016","1.9558","3.7410","1.4970","1.1446","7.8059","","26.1010","7.4384","129.4328","131.6381","","20.8593","0.9197","","9.2526","7.4148","306.6300","15782.1000","4.2552","75.5995","","130.8100","1331.2200","","","","","11.1447","11.1266","","21.0843","5.0506","9.2790","1.6571","60.5870","4.2582","4.5924","69.1235","9.4818","1.6094","","","39.2470","4.1063","35.7037","35.6702","1.1825","15.4568"
"2017-09-30","2017Sep","20.5408","20.6930","1.5075","1.9558","3.7635","1.4687","1.1457","7.8534","","25.9810","7.4423","133.0654","133.5443","","20.8258","0.8818","","9.2214","7.4950","310.6700","15888.5100","4.1591","77.0690","","132.8200","1351.8300","","","","","11.1572","11.1200","","21.4614","4.9827","9.4125","1.6354","60.0500","4.3042","4.5993","68.2519","9.6490","1.6031","","","39.3380","4.2013","35.9101","35.8279","1.1806","15.9440"
"2017-10-31","2017Oct","20.4923","20.5318","1.5210","1.9558","3.8059","1.5004","1.1622","7.7177","","25.6690","7.4412","134.0700","134.0812","","20.5681","0.8785","","9.0769","7.5225","311.6400","15786.9500","4.0992","75.3560","","132.0000","1301.5000","","","","","11.1047","11.0602","","22.2962","4.9252","9.5238","1.7005","60.0450","4.2440","4.6005","67.8738","9.7415","1.5860","","","38.6500","4.4164","35.5859","35.1072","1.1638","16.4342"
"2017-11-30","2017Nov","20.5534","20.6528","1.5659","1.9558","3.8668","1.5267","1.1699","7.8377","","25.4910","7.4417","134.9290","136.3137","","20.9520","0.8799","","9.2524","7.5550","312.7700","16035.2500","4.1449","76.3875","","133.0800","1287.2600","","","","","11.1058","11.1685","","22.0035","4.8466","9.8398","1.7319","59.6290","4.1955","4.6475","69.1940","9.9208","1.5986","","","38.6430","4.6638","35.3166","35.5648","1.1849","16.1263"
